id;actor;session_uuid;object_id;score;temps;total_ecrans
97899;ga2018_h0hx@yopmail.com;1b20150e-c92c-49ae-be73-11846243800a;753-quiz;76.00;684.00;19
97905;ga2018_rz6a@yopmail.com;c2f9a71a-fc5c-4f94-9eaa-35efd5c40794;728-periode-d-essai;25.00;289.00;6
97907;ga2018_p8cd@yopmail.com;95a5c3d5-eaa4-4179-b531-938c5ffca483;732-jeunes-travailleurs;33.00;10.00;5
97911;ga2018_p8cd@yopmail.com;2eb32858-0ec5-4f94-bbab-c677a4391861;732-jeunes-travailleurs;33.00;12.00;5
97915;ga2018_p8cd@yopmail.com;f3ea2f68-0abd-4960-b544-ffef450c5903;732-jeunes-travailleurs;33.00;18.00;5
97923;ga2018_p8cd@yopmail.com;4333b8a9-495b-49f7-9b06-1bb61d1a27e4;732-jeunes-travailleurs;33.00;14.00;5
97928;ga2018_p8cd@yopmail.com;7f8dac5e-e578-4256-a1c5-ec415b89e4fd;732-jeunes-travailleurs;33.00;8.00;5
97932;ga2018_p8cd@yopmail.com;bbf582aa-9a1f-452d-ab8a-071ecff83699;732-jeunes-travailleurs;100.00;34.00;5
97947;ga2018_p8cd@yopmail.com;f181ffa5-1a2e-432b-bd15-95a2a21139f2;733-femmes-enceintes-et-maternite;6.00;249.00;18
97968;ga2018_rz6a@yopmail.com;415ae228-eff5-4826-a719-73712ec822b5;728-periode-d-essai;75.00;55.00;6
97986;ga2018_rz6a@yopmail.com;b919f041-e5b0-4e93-b178-a0d8dccce8a1;728-periode-d-essai;100.00;11.00;6
97987;ga2018_e9l7@yopmail.com;32764fd3-9954-43bb-8ff0-f8e933c54721;733-femmes-enceintes-et-maternite;44.00;837.00;18
97992;ga2018_p8cd@yopmail.com;09e0b9b6-8234-4b74-819a-be2102d5d023;733-femmes-enceintes-et-maternite;50.00;121.00;18
98017;ga2018_p8cd@yopmail.com;3cf075f6-6c3d-4183-9ec9-73f352bf9e5a;733-femmes-enceintes-et-maternite;13.00;8.00;18
98021;ga2018_p8cd@yopmail.com;30176f47-6a1c-4aa6-9910-edf9e2859b3b;733-femmes-enceintes-et-maternite;63.00;56.00;18
98045;ga2018_p8cd@yopmail.com;308f1515-e620-4a92-8d3f-5116646e0114;733-femmes-enceintes-et-maternite;13.00;6.00;18
98049;ga2018_p8cd@yopmail.com;68e7263e-d180-4191-bef5-fa197c543287;733-femmes-enceintes-et-maternite;13.00;6.00;18
98052;ga2018_p8cd@yopmail.com;98be8780-fc1c-4742-976c-6e8d1048fb3f;733-femmes-enceintes-et-maternite;13.00;12.00;18
98059;ga2018_p8cd@yopmail.com;aad7b1d4-e344-463b-b2e5-193aaac559e8;733-femmes-enceintes-et-maternite;13.00;11.00;18
98062;ga2018_p8cd@yopmail.com;c255fad3-993c-4cca-88ee-b23c5b9e03ae;733-femmes-enceintes-et-maternite;13.00;8.00;18
98065;ga2018_p8cd@yopmail.com;7bee66cd-45a6-4787-869b-b43f005ed533;733-femmes-enceintes-et-maternite;100.00;284.00;18
98067;dtic@mobiletic.com;5e98e07a-6c86-4328-8521-e25db6425db2;677-affaires-medicales;0.00;154.00;12
98101;ga2018_xvht@yopmail.com;02d65824-4572-4bf9-bbf3-b4fb3c1e7234;765-urlaub;50.00;1047.00;14
98133;ga2018_p8cd@yopmail.com;d43976d5-087b-4a77-9a2c-bed8875c1eb3;734-risques-psychosociaux;100.00;152.00;5
98145;ga2018_p8cd@yopmail.com;5e415f90-f587-4dc7-bdb0-61f3c5230549;735-vacances;100.00;641.00;14
98152;ga2018_e9l7@yopmail.com;7dee35e8-05a7-4454-a276-6d319bd2e4f3;733-femmes-enceintes-et-maternite;63.00;68.00;18
98166;ga2018_e9l7@yopmail.com;fc7ca141-915f-4185-acdd-6f763322a1c5;733-femmes-enceintes-et-maternite;100.00;78.00;18
98198;ga2018_e9l7@yopmail.com;dffbe405-594f-401e-9765-50b89e97b98f;733-femmes-enceintes-et-maternite;100.00;58.00;18
98227;ga2018_e9l7@yopmail.com;9f865e5c-ef1b-4340-800a-98b46a5c731c;734-risques-psychosociaux;0.00;28.00;5
98255;ga2018_xvht@yopmail.com;2908de26-faa9-4f2d-89b5-1dc08c89a2e6;765-urlaub;25.00;10.00;14
98259;ga2018_xvht@yopmail.com;6811eeb0-af00-4cbe-8d91-6da884b8f089;765-urlaub;50.00;17.00;14
98262;ga2018_p8cd@yopmail.com;11911510-af42-4fcb-b5fb-257c678094c8;736-conge-non-paye;83.00;120.00;7
98267;ga2018_xvht@yopmail.com;f4dd99d8-8ec5-4e7e-a170-c8872a37e02c;765-urlaub;100.00;42.00;14
98285;ga2018_xvht@yopmail.com;38080776-7fff-43c9-a4ec-6f55105f7fc0;766-unbezahlter-urlaub;100.00;391.00;7
98290;ga2018_p8cd@yopmail.com;13345976-e42a-43a6-8a1e-dccf04faff69;736-conge-non-paye;50.00;8.00;7
98293;ga2018_p8cd@yopmail.com;ff432c0b-5607-443a-8fab-94305dde237d;736-conge-non-paye;100.00;40.00;7
98310;ga2018_p8cd@yopmail.com;f1dd4752-93ca-4492-8f11-a125aef6c772;814-absence-pour-maladie-et-accident;0.00;40.00;1
98313;ga2018_p8cd@yopmail.com;cbe52b87-99f9-4cea-b52d-684ef66f91b1;735-vacances;0.00;12.00;14
98321;ga2018_p8cd@yopmail.com;c3ff8dc7-5f0f-4fe2-86c3-7d3ef0b8af52;814-absence-pour-maladie-et-accident;0.00;2.00;1
98331;ga2018_xvht@yopmail.com;dac4c994-f7db-4778-b5c4-8abc1b9abba2;816-krankheits-und-unfallbedingte-abwesenheit;0.00;321.00;1
98332;ga2018_p8cd@yopmail.com;d2f5e960-9f88-4fc3-ba5b-03247ea541fb;737-principe-des-3-piliers;0.00;18.00;2
98335;ga2018_p8cd@yopmail.com;f9848a57-b750-4908-a812-dff14c50c4b3;741-avs;0.00;84.00;2
98338;ga2018_p8cd@yopmail.com;97da5a93-9e04-484d-a59e-a8ba5a1d7848;742-ai;0.00;220.00;2
98341;ga2018_xvht@yopmail.com;c0ddb80a-cb2e-41e9-80b4-6f958da2a118;765-urlaub;0.00;14.00;14
98346;ga2018_xvht@yopmail.com;c7f48f92-ab40-49b4-a483-e4e81c1e1d60;816-krankheits-und-unfallbedingte-abwesenheit;0.00;5.00;1
98349;ga2018_p8cd@yopmail.com;adadce0d-4498-41ff-a88b-bb11a0b80e0c;745-allocations-familiales;0.00;156.00;4
98350;ga2018_xvht@yopmail.com;63084581-a72b-4d3b-be9a-8d03b39dbef6;767-das-prinzip-der-3-saulen;0.00;112.00;2
98355;ga2018_xvht@yopmail.com;4ee9b076-8297-418f-8986-bdbd0d24f26c;769-ahv;0.00;117.00;2
98359;ga2018_hb0h@yopmail.com;9a243dcc-11e2-4107-b659-fe92fa68c851;724-but-du-module;0.00;58.00;1
98361;ga2018_hb0h@yopmail.com;7b0acc0e-94c2-4fcf-be50-71c03b248f7e;725-conduite-du-collaborateur;100.00;397.00;5
98368;ga2018_hb0h@yopmail.com;88ece471-666c-486d-874d-78c91e2f0609;726-les-contrats-de-travail;0.00;136.00;12
98373;ga2018_hb0h@yopmail.com;fedbdab7-a04d-4428-914d-684b93585344;748-resiliation-par-l-employeur;0.00;706.00;9
98383;ga2018_hb0h@yopmail.com;b5ae9098-bb51-4ce9-a5ed-1430e85dff3c;726-les-contrats-de-travail;0.00;66.00;12
98387;ga2018_hb0h@yopmail.com;1e77409b-e70c-4486-b6e6-14efebdeec71;728-periode-d-essai;50.00;212.00;6
98404;ga2018_hb0h@yopmail.com;a47faa6a-a1b4-4c5d-a4e0-d0425425f7e2;726-les-contrats-de-travail;0.00;69.00;12
98407;ga2018_hb0h@yopmail.com;ad705974-f419-487a-b30d-f8d621015030;728-periode-d-essai;100.00;144.00;6
98414;ga2018_hb0h@yopmail.com;f1f8245d-689e-4669-83c7-530cffd98f40;726-les-contrats-de-travail;50.00;492.00;12
98426;ga2018_hb0h@yopmail.com;6d7f9173-eb7d-4d1e-8c9f-1787a9e2178e;726-les-contrats-de-travail;50.00;9.00;12
98429;ga2018_hb0h@yopmail.com;437c1620-3149-4382-abba-1c819be3c922;726-les-contrats-de-travail;50.00;10.00;12
98432;ga2018_hb0h@yopmail.com;d090e2fd-3f7f-4e87-a4ae-e817b32941c7;726-les-contrats-de-travail;0.00;2.00;12
98434;ga2018_hb0h@yopmail.com;7c82c5ad-a821-4a5c-8bc1-e670b35c8b0a;726-les-contrats-de-travail;50.00;7.00;12
98437;ga2018_hb0h@yopmail.com;e2999c9c-bd23-43cc-ac47-13571499e8e7;727-responsabilites-et-obligations-de-lremployeur-et-du-travailleur;100.00;413.00;6
98445;ga2018_hb0h@yopmail.com;703284da-a8a3-4069-8ebc-a4c175a5a680;729-salaire;75.00;480.00;8
98455;ga2018_hb0h@yopmail.com;4a5f49fb-1ccd-4c12-825a-5dd31f3fe8f9;730-horaires-de-travail;0.00;1269.00;11
98467;ga2018_hb0h@yopmail.com;99fdf655-f013-42f2-abbb-4ab3baa37d08;731-etudes-de-cas-et-questions;100.00;267.00;7
98479;ga2018_hb0h@yopmail.com;9b9654a9-5991-4628-b791-67587439ae45;732-jeunes-travailleurs;33.00;226.00;5
98488;ga2018_hb0h@yopmail.com;f0c2ccc6-bb5f-4a35-8cb1-ec6c4cfef934;732-jeunes-travailleurs;100.00;68.00;5
98501;ga2018_hb0h@yopmail.com;1a6a601f-303c-4eb5-9b02-b94f97984157;733-femmes-enceintes-et-maternite;63.00;605.00;18
98528;ga2018_hb0h@yopmail.com;0d7d37ed-dd40-4ed2-ac10-0517fd7df599;733-femmes-enceintes-et-maternite;100.00;101.00;18
98562;ga2018_hb0h@yopmail.com;8ded001e-a1a4-4fa3-b51a-761632601e5b;726-les-contrats-de-travail;100.00;55.00;12
98570;ga2018_hb0h@yopmail.com;75855033-1e51-4943-a7f8-76d9c074251c;734-risques-psychosociaux;75.00;184.00;5
98577;ga2018_hb0h@yopmail.com;b6650c23-ef48-4df8-ab58-fb3cecdadd5c;734-risques-psychosociaux;100.00;11.00;5
98580;ga2018_hb0h@yopmail.com;00b2846b-7dc0-4578-addd-565d5fced634;729-salaire;100.00;22.00;8
98583;ga2018_e9l7@yopmail.com;ebf70277-2cd8-4583-a925-d7caa7db03a7;734-risques-psychosociaux;100.00;180.00;5
98592;ga2018_e9l7@yopmail.com;e6432d01-73b9-4ed4-9c4f-fb835f8bb718;735-vacances;100.00;1534.00;14
98613;ga2018_e9l7@yopmail.com;ab9cec64-2d4a-41e7-8896-4b108881e814;736-conge-non-paye;33.00;244.00;7
98621;ga2018_e9l7@yopmail.com;4240e160-85a8-483e-b7b7-f6b64996480f;736-conge-non-paye;100.00;31.00;7
98626;ga2018_e9l7@yopmail.com;91267738-180e-4f26-be01-ff392ec16e9f;814-absence-pour-maladie-et-accident;0.00;208.00;1
98627;ga2018_f9wi@yopmail.com;d02d8fbe-c078-4d2e-b673-0bfac864ba41;736-conge-non-paye;0.00;115.00;7
98633;ga2018_f9wi@yopmail.com;9bd51800-6369-454d-91aa-88924db71f47;735-vacances;50.00;402.00;14
98637;ga2018_e9l7@yopmail.com;ad5993f4-c0ef-408d-81b1-e937898090d3;814-absence-pour-maladie-et-accident;0.00;2.00;1
98640;ga2018_e9l7@yopmail.com;d305f104-773a-402b-9309-ede858a861fb;735-vacances;100.00;68.00;14
98659;ga2018_e9l7@yopmail.com;2a7c28b7-b392-4ed1-990a-8a8d970ff25a;814-absence-pour-maladie-et-accident;0.00;6.00;1
98662;ga2018_e9l7@yopmail.com;530a3040-6c3d-4cf5-8cb2-e3174b3f38fa;735-vacances;25.00;34.00;14
98680;ga2018_e9l7@yopmail.com;4e0706a1-740f-4b72-ae7d-ebeae4d728de;814-absence-pour-maladie-et-accident;0.00;2.00;1
98683;ga2018_e9l7@yopmail.com;dde76da6-83b6-49c1-be9f-cfcc68e4ea4d;735-vacances;100.00;48.00;14
98704;ga2018_e9l7@yopmail.com;bcfac34d-4d31-4dc1-9d98-6df5b3d561ac;737-principe-des-3-piliers;0.00;212.00;2
98717;ga2018_f9wi@yopmail.com;44c00e21-12ff-44e1-b318-6658a96c2fdb;736-conge-non-paye;100.00;86.00;7
98727;ga2018_e9l7@yopmail.com;b853fa63-d103-4509-ab08-1b05d5cb8fc5;741-avs;0.00;300.00;2
98730;ga2018_f9wi@yopmail.com;28fcdb95-bc41-45cc-b936-b9f37efa7ca9;814-absence-pour-maladie-et-accident;0.00;24.00;1
98733;ga2018_f9wi@yopmail.com;dc42dd99-cd73-4f04-bb80-f363cc1a09c5;735-vacances;0.00;11.00;14
98735;ga2018_f9wi@yopmail.com;4809e8de-9412-499f-94d2-35b17947ae5f;814-absence-pour-maladie-et-accident;0.00;2.00;1
98738;ga2018_f9wi@yopmail.com;c232c07f-98fe-474b-b480-9ebd3791cdbb;735-vacances;100.00;66.00;14
98756;ga2018_f9wi@yopmail.com;16a3cbce-4a46-419a-a9ee-ae61833fd22c;737-principe-des-3-piliers;0.00;119.00;2
98759;ga2018_f9wi@yopmail.com;3432ac0a-5e81-41bc-9d01-8a12b699e9cc;741-avs;0.00;104.00;2
98761;ga2018_e9l7@yopmail.com;aa49eb4f-e359-4d75-bf10-5d588dca484c;742-ai;0.00;32.00;2
98764;ga2018_e9l7@yopmail.com;fbe778db-e483-44c1-9ff4-c8cbca9efdeb;743-apg-militaire-et-maternite;0.00;54.00;3
98770;ga2018_e9l7@yopmail.com;ededaa8b-d5e8-400b-a8f2-299931f6975c;744-assurance-chomage;0.00;30.00;1
98771;ga2018_f9wi@yopmail.com;600e5804-d45a-4a94-a07c-a85dcda8096f;742-ai;0.00;94.00;2
98773;ga2018_e9l7@yopmail.com;6c18ac6c-b363-4c2b-b0f3-ba255020d7a1;745-allocations-familiales;0.00;134.00;4
98778;ga2018_f9wi@yopmail.com;94886fea-133b-4d39-a630-7a491dc38088;743-apg-militaire-et-maternite;0.00;96.00;3
98784;ga2018_e9l7@yopmail.com;38e8b048-e239-4861-ac82-1f62f6b19fc0;746-apg-accident-et-maladie;0.00;270.00;10
98789;ga2018_f9wi@yopmail.com;db48580e-91e1-465a-b983-9bee07be0e9d;744-assurance-chomage;0.00;36.00;1
98793;ga2018_f9wi@yopmail.com;06b7ce92-c7f2-4933-9fff-73c8d57c7e0c;745-allocations-familiales;0.00;156.00;4
98805;ga2018_e9l7@yopmail.com;d575c8b7-986a-4b5e-97b5-04f091cf8f7c;739-lpp;0.00;30.00;3
98811;ga2018_f9wi@yopmail.com;a031361b-dfc7-4251-be09-315075819310;744-assurance-chomage;0.00;6.00;1
98814;ga2018_e9l7@yopmail.com;c2a6e8fd-782e-41f5-b229-64b1550818ed;740-etudes-de-cas-et-questions;100.00;180.00;4
98823;ga2018_e9l7@yopmail.com;0c46ede4-fdc2-4997-b3a0-67e5949be522;747-modification-des-rapports-de-travail;100.00;192.00;6
98833;ga2018_e9l7@yopmail.com;de284c5e-4ebf-457c-99d8-deefc3276fea;748-resiliation-par-l-employeur;0.00;378.00;9
98842;ga2018_e9l7@yopmail.com;57b6d531-135b-4ec4-b918-a05ca3ae2025;749-resiliation-par-le-collaborateur;0.00;110.00;3
98846;ga2018_e9l7@yopmail.com;a3fa53fb-289a-4715-8277-307cf8f6a1fb;750-autres-cas-de-resiliation;0.00;60.00;3
98850;ga2018_e9l7@yopmail.com;e10fe009-25a7-4d32-9d2c-932ec9f30a5b;751-certificat-de-travail;0.00;126.00;3
98854;ga2018_e9l7@yopmail.com;b686072c-2678-4a1b-8b82-a33f7b69b52c;752-etudes-de-cas-et-questions;50.00;299.00;11
98870;ga2018_e9l7@yopmail.com;878121fa-506a-4599-a731-1243e542af9b;752-etudes-de-cas-et-questions;50.00;81.00;11
98875;ga2018_xvht@yopmail.com;54c955b4-e4b9-4e59-a399-1a1648314211;769-ahv;0.00;245.00;2
98878;ga2018_e9l7@yopmail.com;74e59511-23ad-40ee-868c-1ef261e1334a;752-etudes-de-cas-et-questions;100.00;64.00;11
98900;ga2018_e9l7@yopmail.com;244eaf04-9f98-4bd4-a5cf-7ac389157a2d;753-quiz;3.00;113.00;19
98904;ga2018_e9l7@yopmail.com;f05cb3ac-83d8-4cc8-9df0-c17a8754c91d;753-quiz;16.00;96.00;19
98912;ga2018_xvht@yopmail.com;13d27c2f-94c0-4285-ade9-75b61a421ccf;770-iv;0.00;214.00;2
98916;ga2018_e9l7@yopmail.com;114edd49-35c6-472c-9d13-e562f0aa5cd1;753-quiz;31.00;183.00;19
98933;ga2018_xvht@yopmail.com;a6c2201d-fbf0-43ba-a7a0-ab72f9a21853;772-arbeitslosenversicherung;0.00;3.00;1
98935;ga2018_xvht@yopmail.com;cb02128f-53fd-4d97-bc09-f148ddc2dd72;771-ktg-militardienst-und-mutterschaft;0.00;386.00;3
98938;ga2018_e9l7@yopmail.com;4f47e100-aeb9-4e6e-bab4-b23737e6da72;753-quiz;5.00;47.00;19
98942;ga2018_e9l7@yopmail.com;78d68c7c-f241-4bcc-afb8-02b8e4a1a0dc;753-quiz;16.00;89.00;19
98950;ga2018_e9l7@yopmail.com;d5fc30ff-9eb6-487a-80de-7bb03807221c;753-quiz;4.00;11.00;19
98953;ga2018_e9l7@yopmail.com;85a973f6-2ac5-44e0-81c4-1ee8394633ee;753-quiz;60.00;297.00;19
98978;ga2018_xvht@yopmail.com;44db43bb-5f0a-4d69-8845-a5ae9d8dd86e;773-familienzulagen;0.00;264.00;4
98998;ga2018_e9l7@yopmail.com;517da7bf-98de-430d-9ab9-a1890ca3303b;753-quiz;16.00;75.00;19
99006;ga2018_e9l7@yopmail.com;01fc7a47-d0ca-4743-ac00-a55cd9528e04;753-quiz;4.00;21.00;19
99010;ga2018_e9l7@yopmail.com;66c16493-5e7c-40df-98e0-61aeed2e3eef;753-quiz;7.00;86.00;19
99025;ga2018_xvht@yopmail.com;09538c3b-d0a0-4545-b078-304729747c12;774-ktg-unfall-und-krankheit;0.00;746.00;10
99026;ga2018_e9l7@yopmail.com;28df0eb0-bf2e-44fb-bf01-2ad711842fe4;753-quiz;100.00;336.00;19
99087;ga2018_xvht@yopmail.com;8423c0b0-cbf7-4d1f-8506-02944b8284ac;775-bvg;0.00;117.00;3
99091;ga2018_xvht@yopmail.com;6dbb55b5-a1dc-4441-9e68-49efdfbd446b;776-fallstudien-und-fragen;50.00;269.00;4
99100;ga2018_xvht@yopmail.com;77e25173-7607-4b62-9853-76494fe4b97c;776-fallstudien-und-fragen;83.00;45.00;4
99108;ga2018_xvht@yopmail.com;a8558c35-05a9-47b9-b58e-b2e7ec01676d;777-anderung-des-beschaftigungsverhaltnisses;33.00;184.00;6
99114;ga2018_xvht@yopmail.com;dd12a7aa-c3ca-49e6-a20d-3429450d744d;777-anderung-des-beschaftigungsverhaltnisses;67.00;84.00;6
99127;ga2018_xvht@yopmail.com;4070909a-d786-4659-9fc3-fcc517dbc6ad;777-anderung-des-beschaftigungsverhaltnisses;67.00;76.00;6
99148;ga2018_xvht@yopmail.com;e70410f3-578b-49a8-8d23-e1adeaf7b048;777-anderung-des-beschaftigungsverhaltnisses;100.00;35.00;6
99155;ga2018_xvht@yopmail.com;da04d12b-f72e-4d57-8629-512c4f5d9599;780-andere-falle-einer-vertragsbeendigung;0.00;147.00;3
99159;ga2018_xvht@yopmail.com;53f35b00-2249-468e-a0a0-fe5bb5da2a24;779-k-ndigung-durch-den-arbeitnehmer;0.00;15.00;3
99161;ga2018_xvht@yopmail.com;e28e0438-e03f-4627-b401-b3f58af1d4ab;779-k-ndigung-durch-den-arbeitnehmer;0.00;39.00;3
99167;ga2018_xvht@yopmail.com;2122ff77-0e76-456a-8301-d89bfd9bd345;781-arbeitszeugnis;0.00;232.00;3
99171;ga2018_xvht@yopmail.com;1f28107a-8e1b-46c6-89a4-9d649da69620;782-fallstudien-und-fragen;67.00;721.00;11
99191;ga2018_xvht@yopmail.com;2c4117a4-ec85-43fe-9fed-2d4b12c2c91a;782-fallstudien-und-fragen;100.00;80.00;11
99219;ga2018_xvht@yopmail.com;08f4e02e-1168-419b-92d3-fab0c884818f;780-andere-falle-einer-vertragsbeendigung;0.00;6.00;3
99221;ga2018_xvht@yopmail.com;da399d98-b5b3-4a8c-a9e0-d9b295b15db2;783-quiz;88.00;850.00;19
99274;ga2018_xvht@yopmail.com;a4a8fc7c-7add-4f6f-a3e6-d923bdbc3df5;783-quiz;94.00;490.00;19
99339;ga2018_xvht@yopmail.com;6d240b2a-ff89-4861-a4f6-5941eb2deedc;783-quiz;0.00;4.00;19
99341;ga2018_xvht@yopmail.com;91a72f14-c98e-465b-ba6f-0e7412e5e4fa;783-quiz;24.00;289.00;19
99394;ga2018_xvht@yopmail.com;12c10ab6-4be0-42ba-bf2c-3c20e3a6cb73;783-quiz;92.00;360.00;19
99459;ga2018_p8cd@yopmail.com;9763516d-7124-4c7a-b6ce-37604c04de16;743-apg-militaire-et-maternite;0.00;637.00;3
99463;ga2018_p8cd@yopmail.com;3709dd3b-75ae-4e8d-a01e-8f25b199c8d9;746-apg-accident-et-maladie;0.00;530.00;10
99474;ga2018_p8cd@yopmail.com;d80abc47-4542-4a4d-8d3b-286285eac923;739-lpp;0.00;66.00;3
99478;ga2018_p8cd@yopmail.com;eb9757ef-150b-4a88-a09d-b4a585533cdc;740-etudes-de-cas-et-questions;33.00;159.00;4
99485;ga2018_p8cd@yopmail.com;723822e9-03fe-4839-8e0c-b24702c9a82c;740-etudes-de-cas-et-questions;67.00;66.00;4
99494;ga2018_p8cd@yopmail.com;204fff85-0f9b-44a1-bfa9-864ac3bc4afc;740-etudes-de-cas-et-questions;100.00;32.00;4
99502;ga2018_p8cd@yopmail.com;7ef8dd71-9a9b-4d7d-b1f6-f6b7bd894bab;744-assurance-chomage;0.00;95.00;1
99504;ga2018_p8cd@yopmail.com;d8b99553-fff6-429f-9af8-e6471f185fbb;747-modification-des-rapports-de-travail;0.00;64.00;6
99508;ga2018_p8cd@yopmail.com;c20b4921-75bb-46e5-a624-e55ffc1b09cc;748-resiliation-par-l-employeur;0.00;10.00;9
99511;ga2018_p8cd@yopmail.com;1d71c7f3-1039-4161-b7a1-9c491a88086d;747-modification-des-rapports-de-travail;17.00;103.00;6
99520;ga2018_p8cd@yopmail.com;1e235ac9-65ee-4f08-b409-53361a92055a;747-modification-des-rapports-de-travail;100.00;54.00;6
99527;ga2018_p8cd@yopmail.com;9110db67-f640-4a97-b819-30d21e80c088;749-resiliation-par-le-collaborateur;0.00;132.00;3
99533;ga2018_p8cd@yopmail.com;e84c73db-6c82-43a6-882f-7eb43eeb959c;750-autres-cas-de-resiliation;0.00;90.00;3
99537;ga2018_p8cd@yopmail.com;f1848709-aa0b-441e-85f8-35457b4daeb0;751-certificat-de-travail;0.00;138.00;3
99541;ga2018_p8cd@yopmail.com;8405d7c3-7b02-47b6-af87-0ca882a4f84d;752-etudes-de-cas-et-questions;100.00;366.00;11
99558;ga2018_p8cd@yopmail.com;9e07d274-be4a-49dd-b85b-78c4d066bade;753-quiz;0.00;2.00;19
99560;ga2018_p8cd@yopmail.com;d50d814f-afce-4209-b21b-800ab3f9d21a;753-quiz;42.00;334.00;19
99585;ga2018_p8cd@yopmail.com;9b21968f-4a95-4415-8ef1-b098095ff223;753-quiz;44.00;239.00;19
99607;ga2018_p8cd@yopmail.com;49148841-124b-4b49-8435-b3f8dfb81c46;753-quiz;96.00;1357.00;19
99647;ga2018_p8cd@yopmail.com;c86c356e-95d1-411c-ba92-4c42eaf96833;733-femmes-enceintes-et-maternite;0.00;115.00;18
99665;ga2018_p8cd@yopmail.com;6979477c-428a-49c6-83f2-286a672c5f6f;732-jeunes-travailleurs;0.00;66.00;5
99673;ga2018_p8cd@yopmail.com;c5a3b9c4-7056-4137-a1da-66411091daac;748-resiliation-par-l-employeur;0.00;191.00;9
99691;ga2018_p8cd@yopmail.com;f9e9e25d-d4ae-4558-9583-f3a0e435c975;748-resiliation-par-l-employeur;0.00;81.00;9
99698;ga2018_p8cd@yopmail.com;a2e8c18b-ba70-484e-a5c5-297e06a9a57c;733-femmes-enceintes-et-maternite;0.00;41.00;18
99704;ga2018_p8cd@yopmail.com;21f074d9-036d-4a83-ac6c-55e362e70e26;729-salaire;0.00;95.00;8
99713;ga2018_p8cd@yopmail.com;3f769548-8bc4-43db-a759-5d3e73999031;733-femmes-enceintes-et-maternite;0.00;388.00;18
99753;ga2018_jh1p@yopmail.com;a06935b5-1554-4c4c-8b3a-efab76e4d8e2;730-horaires-de-travail;0.00;719.00;11
99760;ga2018_f7py@yopmail.com;413550ba-8da7-4009-ac4a-c342b60ebac7;734-risques-psychosociaux;100.00;146.00;5
99767;ga2018_f7py@yopmail.com;74ded6a6-c068-44ba-86e5-273dd7537750;735-vacances;0.00;1561.00;14
99774;ga2018_jh1p@yopmail.com;b6e0fe4b-6b3f-4536-97c1-e00fe1a32d74;731-etudes-de-cas-et-questions;25.00;309.00;7
99785;ga2018_jh1p@yopmail.com;70bda489-e18f-44d2-8c9f-32ab8d0bd519;730-horaires-de-travail;0.00;17.00;11
99795;ga2018_jh1p@yopmail.com;8dcec286-e6c5-4ac7-990a-5b37bd47bdc7;731-etudes-de-cas-et-questions;50.00;159.00;7
99805;ga2018_jh1p@yopmail.com;113b8d20-8b0d-4485-9b16-8fa3bfeb020c;731-etudes-de-cas-et-questions;25.00;5.00;7
99808;ga2018_jh1p@yopmail.com;423fd68e-79aa-4e39-a267-728a2fc8c6f1;731-etudes-de-cas-et-questions;25.00;8.00;7
99812;ga2018_jh1p@yopmail.com;7ab77341-257a-4109-8827-68e4b43230ad;730-horaires-de-travail;0.00;8.00;11
99817;ga2018_jh1p@yopmail.com;72f470b2-20b9-41b8-98f7-1efbe6193541;732-jeunes-travailleurs;67.00;405.00;5
99830;ga2018_jh1p@yopmail.com;cd72b90f-0e1b-4865-8ce6-572a1cf536c8;733-femmes-enceintes-et-maternite;38.00;398.00;18
99836;ga2018_bhov@yopmail.com;4d81d793-017a-4c86-a986-246faf7698a0;730-horaires-de-travail;0.00;62.00;11
99841;ga2018_bhov@yopmail.com;220effee-afe0-4581-96ae-96b577b9002a;731-etudes-de-cas-et-questions;75.00;308.00;7
99863;ga2018_jh1p@yopmail.com;7d0d4c94-1185-49ee-a869-b5d1fc253f82;736-conge-non-paye;0.00;65.00;7
99874;ga2018_f7py@yopmail.com;172e8b2e-0aa1-481d-ba90-c2a505c12ec5;814-absence-pour-maladie-et-accident;0.00;5.00;1
99876;ga2018_f7py@yopmail.com;a74359ca-ce55-4cad-8321-2404039f0c69;735-vacances;50.00;40.00;14
99882;ga2018_jh1p@yopmail.com;bce1fbcc-9232-4338-b61f-ec15f5338afa;735-vacances;75.00;376.00;14
99894;ga2018_f7py@yopmail.com;2ab76975-f62b-4250-806b-fbece7088c02;735-vacances;25.00;48.00;14
99898;ga2018_bhov@yopmail.com;42bd9c27-8725-48b3-a274-bf7d60208df4;735-vacances;75.00;713.00;14
99905;ga2018_f7py@yopmail.com;5fe7f48c-0251-4954-a4d2-43b1bee58637;735-vacances;25.00;6.00;14
99909;ga2018_f7py@yopmail.com;166812ce-acaa-4701-9728-e982066cf46a;735-vacances;100.00;26.00;14
99924;ga2018_f7py@yopmail.com;314264ee-9c9e-47ec-8f7a-2993bfe2c68b;736-conge-non-paye;100.00;234.00;7
99930;ga2018_6ud1@yopmail.com;9940133c-2211-4e2d-8d73-115cefe2edad;754-ziel-des-moduls;0.00;6.00;1
99934;ga2018_6ud1@yopmail.com;aa45d163-ef19-4c85-b3cf-e6480dfc1489;755-verhalten-des-mitarbeitenden;0.00;36.00;5
99949;ga2018_6ud1@yopmail.com;756db54d-1d41-407c-90e7-2509ca874aab;759-gehalt;75.00;472.00;8
